paymentid,invoice_no,class_id,client_id,ctd_by,ctd_on,lang_id,matter_no,payment_amount,payment_date,payment_number,payment_text,posting_date,status_id,transaction_type,payment_code
2458391,12921,1,53950,admin,2021-11-22,EN,53950-01,495.00,2021-11-22,27449,Credit Card Payment against Inv# 12921,2021-11-22,FPD,PAYMENT,FPD
2458392,13508,1,53950,admin,2021-11-22,EN,53950-01,165.00,2021-11-22,27450,Credit Card Payment against Inv# 13508,2021-11-22,FPD,PAYMENT,FPD
2458393,13510,1,53961,admin,2021-12-01,EN,53961-01,32.50,2021-12-01,27678,Credit Card Payment against Inv# 13510,2021-12-01,FPD,PAYMENT,FPD
2458394,13966,1,53982,admin,2021-11-10,EN,53982-01,5000.00,2021-11-10,27049,Credit Card Payment towards Retainer,2021-11-10,FPD,PAYMENT,FPD
2458395,4946,1,50040,admin,2020-06-08,EN,50040-01,65.00,2020-06-08,11295,Check Number 43786519 against Inv# 4946,2020-06-08,FPD,PAYMENT,FPD
2458396,13975,1,50040,admin,2020-08-20,EN,50040-01,1023.50,2020-08-20,12996,Paid Via credit card 4000,2020-08-20,FPD,PAYMENT,FPD
2458397,13528,1,50952,admin,2021-12-01,EN,50952-24,4535.00,2021-12-01,27652,Check Number 4030 against Inv# 13528,2021-12-01,FPD,PAYMENT,FPD
2458398,13529,1,50952,admin,2021-12-01,EN,50952-78,3452.50,2021-12-01,27653,Check Number 4030 against Inv# 13529,2021-12-01,FPD,PAYMENT,FPD
2458399,13529,1,50952,admin,2021-12-01,EN,50952-78,302.00,2021-12-01,27654,Check Number 4030 against Inv# 13529,2021-12-01,HPD,PAYMENT,HPD
2458400,13532,1,50952,admin,2021-12-01,EN,50952-153,970.00,2021-12-01,27657,Check Number 4030 against Inv# 13532,2021-12-01,FPD,PAYMENT,FPD
2458401,13536,1,50952,admin,2021-12-01,EN,50952-161,612.50,2021-12-01,27645,Check Number 29815 against Inv# 13536,2021-12-01,FPD,PAYMENT,FPD
2458402,13538,1,50952,admin,2021-12-01,EN,50952-163,1132.50,2021-12-01,27637,Check Number 12976 against Inv# 13538,2021-12-01,FPD,PAYMENT,FPD
2458403,13539,1,50952,admin,2021-12-01,EN,50952-164,2785.00,2021-12-01,27668,Check Number 5016 against Inv# 13539,2021-12-01,FPD,PAYMENT,FPD
2458404,13542,1,50952,admin,2021-12-01,EN,50952-169,697.50,2021-12-01,27659,Check Number 4030 against Inv# 13542,2021-12-01,FPD,PAYMENT,FPD
2458405,13542,1,50952,admin,2021-12-01,EN,50952-169,769.62,2021-12-01,27660,Check Number 4030 against Inv# 13542,2021-12-01,HPD,PAYMENT,HPD
2458406,13098,1,51142,admin,2021-12-03,EN,51142-36,14772.00,2021-12-03,27681,Check Number 4336 against Inv# 13098,2021-12-03,FPD,PAYMENT,FPD
2458407,13098,1,51142,admin,2021-12-03,EN,51142-36,5770.60,2021-12-03,27682,Check Number 4336 against Inv# 13098,2021-12-03,HPD,PAYMENT,HPD
2458408,12952,1,52660,admin,2021-11-15,EN,52660-02,425.00,2021-11-15,27300,Check Number 48732 against Inv# 12952,2021-11-15,FPD,PAYMENT,FPD
2458409,12978,1,53029,admin,2021-11-23,EN,53029-01,1212.00,2021-11-23,27585,Credit Card Payment against Inv# 12978,2021-11-23,FPD,PAYMENT,FPD
2458410,13480,1,53965,admin,2021-12-10,EN,53965-05,19375.00,2021-12-10,28000,Check Number 8711012 against Inv# 13480,2021-12-10,FPD,PAYMENT,FPD
2458411,13481,1,53965,admin,2021-12-10,EN,53965-05,5313.00,2021-12-10,28001,Check Number 8711012 against Inv# 13481,2021-12-10,FPD,PAYMENT,FPD
2458412,13995,1,53983,admin,2021-11-30,EN,53983-01,750.00,2021-11-30,27590,Credit Card Payment for Preparation of Arbitration Package,2021-11-30,FPD,PAYMENT,FPD
2458413,13995,1,53983,admin,2021-11-30,EN,53983-01,750.00,2021-11-30,27591,Credit Card Payment for Preparation of Arbitration Packet,2021-11-30,FPD,PAYMENT,FPD
2458414,13543,1,51005,admin,2021-12-01,EN,51005-01,10165.00,2021-12-01,27661,Check Number 4030 against Inv# 13543,2021-12-01,FPD,PAYMENT,FPD
2458415,13543,1,51005,admin,2021-12-01,EN,51005-01,509.21,2021-12-01,27662,Check Number 4030 against Inv# 13543,2021-12-01,HPD,PAYMENT,HPD
2458416,13526,1,50952,admin,2021-12-01,EN,50952-147,150.00,2021-12-01,27642,Check Number 19033 against Inv# 13526,2021-12-01,FPD,PAYMENT,FPD
2458417,9231,1,51142,admin,2021-04-27,EN,51142-34,285.00,2021-04-27,19772,Check Number 4028 against Inv# 9231,2021-04-27,FPD,PAYMENT,FPD
2458418,14003,1,51142,admin,2021-12-30,EN,51142-02,2397.50,2021-12-30,28457,Check Number 1221 against Inv# 14003,2021-12-30,FPD,PAYMENT,FPD
2458419,14394,1,51142,admin,2022-02-02,EN,51142-02,3752.50,2022-02-02,29585,Check Number 1228 against Inv# 14394,2022-02-02,FPD,PAYMENT,FPD
2458420,13065,1,53965,admin,2021-11-15,EN,53965-04,1875.00,2021-11-15,27301,Check Number 8708248 against Inv# 13065,2021-11-15,FPD,PAYMENT,FPD
2458421,13491,1,51142,admin,2021-12-01,EN,51142-03,30625.13,2021-12-01,27635,Check Number 1239 against Inv# 13491,2021-12-01,FPD,PAYMENT,FPD
2458422,13491,1,51142,admin,2021-12-01,EN,51142-03,105.00,2021-12-01,27636,Check Number 1239 against Inv# 13491,2021-12-01,HPD,PAYMENT,HPD
2458423,14232,1,51142,admin,2021-11-24,EN,51142-03,1617.37,2021-11-24,28117,Write Off of Fees Per Jacob M. Monty - Offered Discount on Oct bill.,2021-11-24,WOF,PAYMENT,WOF
2458424,14232,1,51142,admin,2021-11-30,EN,51142-03,1828.75,2021-11-30,28445,Jacob Monty Courtesy Discount,2021-11-30,DIC,PAYMENT,DIC
2458425,12324,1,50807,admin,2021-10-07,EN,50807-01,295.00,2021-10-07,25792,Check Number 872230 against Inv# 12324,2021-10-07,FPD,PAYMENT,FPD
2458426,12717,1,50807,admin,2021-11-10,EN,50807-01,245.00,2021-11-10,26922,Check Number 874796 against Inv# 12717,2021-11-10,FPD,PAYMENT,FPD
2458427,12719,1,50822,admin,2021-11-22,EN,50822-16,1260.00,2021-11-22,27441,Wire Transfer against Inv# 12719,2021-11-22,HPD,PAYMENT,HPD
2458428,13437,1,50822,admin,2021-11-24,EN,50822-16,337.50,2021-11-24,27487,Wire Transfer against Inv# 13437,2021-11-24,FPD,PAYMENT,FPD
2458429,13451,1,50933,admin,2021-11-29,EN,50933-14,25.00,2021-11-29,27570,Check Number 425382 against Inv# 13451,2021-11-29,FPD,PAYMENT,FPD
2458430,13877,1,50963,admin,2021-12-15,EN,50963-01,1520.00,2021-12-15,28078,Credit Card Payment against Inv# 13877,2021-12-15,FPD,PAYMENT,FPD
2458431,10522,1,51026,admin,2021-07-19,EN,51026-01,457.50,2021-07-19,22932,Check Number 1608 against Inv# 10522,2021-07-19,FPD,PAYMENT,FPD
2458432,13454,1,51065,admin,2021-11-29,EN,51065-01,1037.50,2021-11-29,27584,Wire Transfer against Inv# 13454,2021-11-29,FPD,PAYMENT,FPD
2458433,12746,1,52652,admin,2021-10-25,EN,52652-02,170.00,2021-10-25,26534,Check Number 57612380 against Inv# 12746,2021-10-25,FPD,PAYMENT,FPD
2458434,14329,1,53013,admin,2021-12-20,EN,53013-02,375.00,2021-12-20,28411,Credit card ending in 0481,2021-12-20,FPD,PAYMENT,FPD
2458435,10549,1,53021,admin,2021-08-26,EN,53021-01,105.00,2021-08-26,24734,Credit Card Payment against Inv# 10549,2021-08-26,FPD,PAYMENT,FPD
2458436,13871,1,53973,admin,2021-12-15,EN,53973-01,311.00,2021-12-15,28067,Check Number 2719 against Inv# 13871,2021-12-15,FPD,PAYMENT,FPD
2458437,13856,1,50822,admin,2021-12-17,EN,50822-24,2497.00,2021-12-17,28115,Wire Transfer against Inv# 13856,2021-12-17,FPD,PAYMENT,FPD
2458438,13857,1,50822,admin,2021-12-17,EN,50822-11,898.00,2021-12-17,28116,Wire Transfer against Inv# 13857,2021-12-17,FPD,PAYMENT,FPD
2458439,13883,1,52948,admin,2021-12-14,EN,52948-01,55.00,2021-12-14,28044,Check Number 014714 against Inv# 13883,2021-12-14,FPD,PAYMENT,FPD
2458440,13851,1,50068,admin,2021-12-16,EN,50068-01,1500.00,2021-12-16,28875,Check Number 10673 against Inv# 13851,2021-12-16,FPD,PAYMENT,FPD
2458441,13869,1,53043,admin,2021-12-31,EN,53043-02,2706.50,2021-12-31,28878,Credit Card Payment against Inv# 13869,2021-12-31,FPD,PAYMENT,FPD
2458442,13479,1,53043,admin,2021-12-31,EN,53043-02,5086.50,2021-12-31,28877,Credit Card Payment against Inv# 13479,2021-12-31,FPD,PAYMENT,FPD
2458443,14351,1,53043,admin,2021-12-31,EN,53043-02,7207.00,2021-12-31,28879,Credit Card Payment against December Invoice and Overpayment,2021-12-31,FPD,PAYMENT,FPD
2458444,12761,1,53965,admin,2021-12-28,EN,53965-02,612.50,2021-12-28,28441,Check Number 8712413 against Inv# 12761,2021-12-28,FPD,PAYMENT,FPD
2458445,14358,1,50822,admin,2020-12-09,EN,50822-20,240.50,2020-12-09,15838,Wire Transfer,2020-12-09,FPD,PAYMENT,FPD
2458446,14358,1,50822,admin,2020-12-16,EN,50822-20,115.00,2020-12-16,15922,Wire Transfer,2020-12-16,FPD,PAYMENT,FPD
2458447,7913,1,50822,admin,2021-04-26,EN,50822-20,1200.00,2021-04-26,19736,Wire Transfer against Inv# 7913,2021-04-26,FPD,PAYMENT,FPD
2458448,9031,1,50822,admin,2021-05-03,EN,50822-20,1200.00,2021-05-03,20007,Wire Transfer against Inv# 9031,2021-05-03,FPD,PAYMENT,FPD
2458449,13870,1,53960,admin,2022-01-04,EN,53960-01,115.50,2022-01-04,28486,Check Number 23491 against Inv# 13870,2022-01-04,FPD,PAYMENT,FPD
2458450,13939,1,50952,admin,2021-12-30,EN,50952-146,3337.50,2021-12-30,28461,Check Number 4137 against Inv# 13939,2021-12-30,FPD,PAYMENT,FPD
2458451,13935,1,51076,admin,2021-12-30,EN,51076-01,860.00,2021-12-30,28450,Check Number 027126 against Inv# 13935,2021-12-30,FPD,PAYMENT,FPD
2458452,14919,1,51142,admin,2022-02-22,EN,51142-02,25992.00,2022-02-22,30115,Check Number 1236 against Inv# 14919,2022-02-22,FPD,PAYMENT,FPD
2458453,13943,1,51142,admin,2021-12-30,EN,51142-04,707.50,2021-12-30,28454,Check Number 1211 against Inv# 13943,2021-12-30,FPD,PAYMENT,FPD
2458454,13944,1,51142,admin,2021-12-30,EN,51142-05,680.00,2021-12-30,28474,Check Number 13470 against Inv# 13944,2021-12-30,FPD,PAYMENT,FPD
2458455,13947,1,51142,admin,2021-12-30,EN,51142-41,1105.00,2021-12-30,28475,Check Number 13470 against Inv# 13947,2021-12-30,FPD,PAYMENT,FPD
2458456,13969,1,51142,admin,2021-12-30,EN,51142-42,3055.00,2021-12-30,28476,Check Number 13470 against Inv# 13969,2021-12-30,FPD,PAYMENT,FPD
2458457,14407,1,53034,admin,2021-11-16,EN,53034-01,500.00,2021-11-16,27306,Credit Card Payment towards Balance,2021-11-16,HPD,PAYMENT,HPD
2458458,12079,1,53926,admin,2021-08-19,EN,53926-01,82.50,2021-08-19,24523,Credit Card Payment against Inv# 12079,2021-08-19,FPD,PAYMENT,FPD
2458459,13962,1,53961,admin,2021-12-30,EN,53961-01,3442.50,2021-12-30,28449,Credit Card Payment against Inv# 13962,2021-12-30,FPD,PAYMENT,FPD
2458460,14421,1,53984,admin,2021-12-13,EN,53984-01,5000.00,2021-12-13,28008,Check Number 144 towards Retainer,2021-12-13,FPD,PAYMENT,FPD
2458461,13937,1,50636,admin,2021-12-30,EN,50636-01,3810.00,2021-12-30,28459,Check Number 4137 against Inv# 13937,2021-12-30,FPD,PAYMENT,FPD
2458462,13937,1,50636,admin,2021-12-30,EN,50636-01,102.89,2021-12-30,28460,Check Number 4137 against Inv# 13937,2021-12-30,HPD,PAYMENT,HPD
2458463,10580,1,50952,admin,2021-07-30,EN,50952-141,227.50,2021-07-30,23796,Check Number 3655 against Inv# 10580,2021-07-30,FPD,PAYMENT,FPD
2458464,13998,1,50952,admin,2021-12-30,EN,50952-147,4172.50,2021-12-30,28472,Check Number 19132 against Inv# 13998,2021-12-30,FPD,PAYMENT,FPD
2458465,13998,1,50952,admin,2021-12-30,EN,50952-147,1840.25,2021-12-30,28473,Check Number 19132 against Inv# 13998,2021-12-30,HPD,PAYMENT,HPD
2458466,13978,1,50952,admin,2021-12-30,EN,50952-78,5912.50,2021-12-30,28462,Check Number 4137 against Inv# 13978,2021-12-30,FPD,PAYMENT,FPD
2458467,13978,1,50952,admin,2021-12-30,EN,50952-78,469.13,2021-12-30,28463,Check Number 4137 against Inv# 13978,2021-12-30,HPD,PAYMENT,HPD
2458468,12027,1,50952,admin,2021-11-01,EN,50952-149,50.00,2021-11-01,26753,Check Number 3935 against Inv# 12027,2021-11-01,FPD,PAYMENT,FPD
2458469,13531,1,50952,admin,2021-12-01,EN,50952-152,637.50,2021-12-01,27655,Check Number 4030 against Inv# 13531,2021-12-01,FPD,PAYMENT,FPD
2458470,13531,1,50952,admin,2021-12-01,EN,50952-152,2376.50,2021-12-01,27656,Check Number 4030 against Inv# 13531,2021-12-01,HPD,PAYMENT,HPD
2458471,13979,1,50952,admin,2021-12-30,EN,50952-153,975.00,2021-12-30,28464,Check Number 4137 against Inv# 13979,2021-12-30,FPD,PAYMENT,FPD
2458472,13979,1,50952,admin,2021-12-30,EN,50952-153,355.00,2021-12-30,28465,Check Number 4137 against Inv# 13979,2021-12-30,HPD,PAYMENT,HPD
2458473,13534,1,50952,admin,2021-12-01,EN,50952-158,97.50,2021-12-01,27648,Check Number 3958 against Inv# 13534,2021-12-01,FPD,PAYMENT,FPD
2458474,13980,1,50952,admin,2021-12-30,EN,50952-161,1712.50,2021-12-30,28470,Check Number 30329 against Inv# 13980,2021-12-30,FPD,PAYMENT,FPD
2458475,13982,1,50952,admin,2021-12-30,EN,50952-164,4335.00,2021-12-30,28477,Check Number 5133 against Inv# 13982,2021-12-30,FPD,PAYMENT,FPD
2458476,13540,1,50952,admin,2021-12-01,EN,50952-167,227.50,2021-12-01,27647,Check Number 3088 against Inv# 13540,2021-12-01,FPD,PAYMENT,FPD
2458477,13541,1,50952,admin,2021-12-01,EN,50952-168,465.00,2021-12-01,27666,Check Number 4341 against Inv# 13541,2021-12-01,FPD,PAYMENT,FPD
2458478,13541,1,50952,admin,2021-12-01,EN,50952-168,10625.00,2021-12-01,27667,Check Number 4341 against Inv# 13541,2021-12-01,HPD,PAYMENT,HPD
2458479,13983,1,50952,admin,2021-12-30,EN,50952-169,585.00,2021-12-30,28466,Check Number 4137 against Inv# 13983,2021-12-30,FPD,PAYMENT,FPD
2458480,14444,1,52657,admin,2022-01-06,EN,52657-06,2769.50,2022-01-06,28888,Wire Transfer,2022-01-06,FPD,PAYMENT,FPD
2458481,14444,1,52657,admin,2022-01-06,EN,52657-06,492.58,2022-01-06,28889,Wire Transfer,2022-01-06,HPD,PAYMENT,HPD
2458482,8984,1,52657,admin,2022-01-06,EN,52657-06,1220.00,2022-01-06,28890,Wire Transfer against Inv# 8984 (Prior Balance on,2022-01-06,FPD,PAYMENT,FPD
2458483,9253,1,52657,admin,2022-01-06,EN,52657-06,190.50,2022-01-06,28891,Wire Transfer against Inv# 9253 (Prior Balance on,2022-01-06,FPD,PAYMENT,FPD
2458484,10132,1,52657,admin,2022-01-06,EN,52657-06,90.00,2022-01-06,28892,Wire Transfer against Inv# 10132 (Prior Balance on,2022-01-06,FPD,PAYMENT,FPD
2458485,10598,1,52657,admin,2022-01-06,EN,52657-06,1024.50,2022-01-06,28893,Wire Transfer against Inv# 10598 (Prior Balance on,2022-01-06,FPD,PAYMENT,FPD
2458486,12047,1,52657,admin,2022-01-06,EN,52657-06,20575.50,2022-01-06,28894,Wire Transfer against Inv# 12047 (Prior Balance on,2022-01-06,FPD,PAYMENT,FPD
2458487,12548,1,52657,admin,2022-01-06,EN,52657-06,2072.00,2022-01-06,28895,Wire Transfer against Inv# 12548 (Prior Balance on,2022-01-06,FPD,PAYMENT,FPD
2458488,13079,1,52657,admin,2022-01-06,EN,52657-14,2622.00,2022-01-06,28903,Wire Transfer against Inv# 13079,2022-01-06,FPD,PAYMENT,FPD
2458489,9398,1,53935,admin,2021-12-20,EN,53935-01,1000.00,2021-12-20,28392,Check Number against Inv# 9398,2021-12-20,FPD,PAYMENT,FPD
2458490,14448,1,53985,admin,2021-12-29,EN,53985-01,2500.00,2021-12-29,28443,Credit Card Payment towards Retainer,2021-12-29,FPD,PAYMENT,FPD
2458491,14232,1,51142,admin,2021-12-30,EN,51142-03,34746.25,2021-12-30,28455,Check Number 1211 against Inv# 14232,2021-12-30,FPD,PAYMENT,FPD
2458492,13977,1,50952,admin,2021-12-30,EN,50952-24,8980.00,2021-12-30,28453,Check Number 1211 against Inv# 13977,2021-12-30,FPD,PAYMENT,FPD
2458493,13940,1,50952,admin,2021-12-30,EN,50952-166,3000.00,2021-12-30,28456,Check Number 1211 against Inv# 13940,2021-12-30,HPD,PAYMENT,HPD
2458494,13522,1,50363,admin,2021-12-07,EN,50363-04,260.00,2021-12-07,27868,Check Number 66928 against Inv# 13522,2021-12-07,FPD,PAYMENT,FPD
2458495,13523,1,50500,admin,2021-12-17,EN,50500-02,502.50,2021-12-17,28122,Credit Card Payment against Inv# 13523,2021-12-17,FPD,PAYMENT,FPD
2458496,14455,1,50500,admin,2021-12-20,EN,50500-02,65.00,2021-12-20,28412,Credit card ending in 3519,2021-12-20,FPD,PAYMENT,FPD
2458497,13996,1,51005,admin,2021-12-30,EN,51005-01,12207.50,2021-12-30,28467,Check Number 4137 against Inv# 13996,2021-12-30,FPD,PAYMENT,FPD
2458498,13996,1,51005,admin,2021-12-30,EN,51005-01,83.60,2021-12-30,28468,Check Number 4137 against Inv# 13996,2021-12-30,HPD,PAYMENT,HPD
2458499,14458,1,52936,admin,2020-09-22,EN,52936-01,419.14,2020-09-22,13815,Write off fees - Per debora's Write off list approved by JMM,2020-09-22,WOF,PAYMENT,WOF
2458500,14551,1,53981,admin,2021-11-04,EN,53981-01,7000.00,2021-11-04,26769,Check Number 3574 Retainer,2021-11-04,FPD,PAYMENT,FPD
2458501,3574,1,53981,admin,2021-11-09,EN,53981-01,7000.00,2021-11-09,26918,Check Number 3575 towards Retainer (Replacing bounced check #3574),2021-11-09,FPD,PAYMENT,FPD
2458502,3575,1,53981,admin,2021-11-12,EN,53981-01,7050.00,2021-11-12,27252,Check Number 1059513290 Retainer (replacing bounced check #3575),2021-11-12,FPD,PAYMENT,FPD
2458503,14553,1,51142,admin,2021-09-30,EN,51142-36,14772.00,2021-09-30,29093,Write Off of Fees - Per RMW,2021-09-30,WOF,PAYMENT,WOF
2458504,14650,1,53038,admin,2021-12-22,EN,53038-01,279.18,2021-12-22,28407,Payment Received/Fees - Check #: Wire,2021-12-22,HPD,PAYMENT,HPD
2458505,13569,1,53038,admin,2021-12-10,EN,53038-01,8450.72,2021-12-10,27998,Wire Transfer against Inv# 13569,2021-12-10,FPD,PAYMENT,FPD
2458506,13569,1,53038,admin,2021-12-10,EN,53038-01,222.46,2021-12-10,27999,Wire Transfer against Inv# 13569,2021-12-10,HPD,PAYMENT,HPD
2458507,14650,1,53038,admin,2021-12-22,EN,53038-01,3529.99,2021-12-22,28406,Payment Received/Fees - Check #: Wire,2021-12-22,FPD,PAYMENT,FPD
2458508,9712,1,53038,admin,2021-12-22,EN,53038-01,1238.06,2021-12-22,28408,Wire against Inv# 9712 (Prior Balance on,2021-12-22,FPD,PAYMENT,FPD
2458509,14651,1,53020,admin,2020-09-29,EN,53020-01,1175.00,2020-09-29,13925,Approval Code 114740,2020-09-29,FPD,PAYMENT,FPD
2458510,12059,1,51263,admin,2021-12-14,EN,51263-01,500.00,2021-12-14,28069,Wire Transfer against Inv# 12059,2021-12-14,FPD,PAYMENT,FPD
2458511,12060,1,51263,admin,2021-12-14,EN,51263-01,500.00,2021-12-14,28070,Wire Transfer against Inv# 12060,2021-12-14,FPD,PAYMENT,FPD
2458512,12061,1,51263,admin,2021-12-14,EN,51263-01,500.00,2021-12-14,28071,Wire Transfer against Inv# 12061,2021-12-14,FPD,PAYMENT,FPD
2458513,12513,1,51263,admin,2022-01-14,EN,51263-01,1040.00,2022-01-14,29083,Credit Card Payment against Inv# 12513,2022-01-14,FPD,PAYMENT,FPD
2458514,12909,1,51263,admin,2022-01-14,EN,51263-01,215.00,2022-01-14,29086,Credit Card Payment against Inv# 12909,2022-01-14,FPD,PAYMENT,FPD
2458515,14652,1,51263,admin,2021-12-29,EN,51263-01,122.50,2021-12-29,29170,Wire Transfer from Sanvar Staffing,2021-12-29,FPD,PAYMENT,FPD
2458516,14652,1,51263,admin,2021-12-29,EN,51263-01,540.00,2021-12-29,29171,Wire Transfer from Sanvar Staffing,2021-12-29,FPD,PAYMENT,FPD
2458517,14652,1,51263,admin,2021-12-29,EN,51263-01,662.50,2021-12-29,29174,Wire Transfer from Sanvar Staffing,2021-12-29,FPD,PAYMENT,FPD
2458518,14653,1,51263,admin,2021-12-20,EN,51263-02,1200.00,2021-12-20,29180,Settlement Payment received for Guadalupe Yanez,2021-12-20,FPD,PAYMENT,FPD
2458519,14653,1,51263,admin,2021-12-29,EN,51263-02,680.00,2021-12-29,29175,Wire Transfer from Sanvar Staffing,2021-12-29,FPD,PAYMENT,FPD
2458520,12074,1,51263,admin,2021-12-14,EN,51263-05,1095.00,2021-12-14,28072,Wire Transfer against Inv# 12074,2021-12-14,FPD,PAYMENT,FPD
2458521,12911,1,51263,admin,2022-01-14,EN,51263-05,180.00,2022-01-14,29082,Credit Card against Inv# 12911,2022-01-14,FPD,PAYMENT,FPD
2458522,12514,1,51263,admin,2022-01-14,EN,51263-05,480.00,2022-01-14,29084,Credit Card Payment against Inv# 12514,2022-01-14,FPD,PAYMENT,FPD
2458523,14654,1,51263,admin,2021-12-29,EN,51263-05,180.00,2021-12-29,29173,Wire Transfer from Sanvar Staffing,2021-12-29,FPD,PAYMENT,FPD
2458524,14654,1,51263,admin,2021-12-29,EN,51263-05,390.00,2021-12-29,29176,Wire Transfer from Sanvar Staffing,2021-12-29,FPD,PAYMENT,FPD
2458525,14655,1,51263,admin,2021-12-29,EN,51263-07,90.00,2021-12-29,29177,Wire Transfer from Sanvar Staffing,2021-12-29,FPD,PAYMENT,FPD
2458526,13992,1,53029,admin,2021-12-15,EN,53029-01,1062.00,2021-12-15,28113,Credit Card Payment against Inv# 13992,2021-12-15,FPD,PAYMENT,FPD
2458527,13550,1,53029,admin,2021-12-15,EN,53029-01,3969.00,2021-12-15,28112,Credit Card Payment against Inv# 13550,2021-12-15,FPD,PAYMENT,FPD
2458528,14689,1,53029,admin,2021-12-15,EN,53029-01,150.00,2021-12-15,28114,Credit Card Payment - Overpayment,2021-12-15,FPD,PAYMENT,FPD
2458529,9940,1,50807,admin,2021-06-18,EN,50807-03,210.00,2021-06-18,22067,Check Number 863134 against Inv# 9940,2021-06-18,FPD,PAYMENT,FPD
2458530,13860,1,51054,admin,2022-01-26,EN,51054-24,60.00,2022-01-26,29262,Check Number 1000070320 against Inv# 13860,2022-01-26,FPD,PAYMENT,FPD
2458531,13873,1,51054,admin,2022-01-26,EN,51054-30,3417.50,2022-01-26,29267,Check Number 1000070320 against Inv# 13873,2022-01-26,FPD,PAYMENT,FPD
2458532,13880,1,51054,admin,2022-01-26,EN,51054-10,1452.50,2022-01-26,29271,Check Number 1000070320 against Inv# 13880,2022-01-26,FPD,PAYMENT,FPD
2458533,13863,1,51054,admin,2022-01-26,EN,51054-20,1071.00,2022-01-26,29266,Check Number 1000070320 against Inv# 13863,2022-01-26,FPD,PAYMENT,FPD
2458534,14337,1,50822,admin,2022-01-21,EN,50822-11,173.50,2022-01-21,29186,Wire Transfer against Inv# 14337,2022-01-21,FPD,PAYMENT,FPD
2458535,14867,1,53986,admin,2022-01-11,EN,53986-01,450.00,2022-01-11,29032,Check Number 6999,2022-01-11,FPD,PAYMENT,FPD
2458536,14869,1,53989,admin,2022-01-26,EN,53989-01,7875.00,2022-01-26,29812,Check Number 041534 against Inv# 14869 previously #14668,2022-01-26,FPD,PAYMENT,FPD
2458537,14327,1,52907,admin,2022-01-27,EN,52907-02,330.90,2022-01-27,29427,Check Number 8840043 against Inv# 14327,2022-01-27,FPD,PAYMENT,FPD
2458538,14880,1,53987,admin,2022-01-21,EN,53987-01,2500.00,2022-01-21,29200,Wire Transfer for Retainer,2022-01-21,FPD,PAYMENT,FPD
2458539,14323,1,50963,admin,2022-01-19,EN,50963-01,115.50,2022-01-19,29187,Credit Card Payment against Inv# 14323,2022-01-19,FPD,PAYMENT,FPD
2458540,6177,1,50005,admin,2020-10-08,EN,50005-01,292.50,2020-10-08,14147,Check Number 25568 against Inv# 6177,2020-10-08,FPD,PAYMENT,FPD
2458541,6178,1,50005,admin,2020-10-08,EN,50005-01,150.00,2020-10-08,14148,Check Number 25568 against Inv# 6178,2020-10-08,FPD,PAYMENT,FPD
2458542,10166,1,50005,admin,2021-06-24,EN,50005-01,455.00,2021-06-24,22247,Check Number 26184 against Inv# 10166,2021-06-24,FPD,PAYMENT,FPD
2458543,14350,1,50068,admin,2022-01-19,EN,50068-01,1500.00,2022-01-19,29160,Check Number 10816 against Inv# 14350,2022-01-19,FPD,PAYMENT,FPD
2458544,12323,1,50452,admin,2021-11-29,EN,50452-02,130.00,2021-11-29,27568,Check Number 11805 against Inv# 12323,2021-11-29,FPD,PAYMENT,FPD
2458545,13448,1,50798,admin,2021-11-22,EN,50798-02,112.50,2021-11-22,27452,Check Number 1047633011 against Inv# 13448,2021-11-22,FPD,PAYMENT,FPD
2458546,10540,1,50933,admin,2021-08-23,EN,50933-13,238.00,2021-08-23,24581,Check Number 421508 against Inv# 10540,2021-08-23,FPD,PAYMENT,FPD
2458547,14324,1,51026,admin,2022-01-19,EN,51026-01,75.00,2022-01-19,29161,Check Number 2154 against Inv# 14324,2022-01-19,FPD,PAYMENT,FPD
2458548,14325,1,51065,admin,2022-01-25,EN,51065-01,302.00,2022-01-25,29255,Wire Transfer against Inv# 14325,2022-01-25,FPD,PAYMENT,FPD
2458549,14341,1,52948,admin,2022-01-19,EN,52948-01,282.50,2022-01-19,29159,Check Number 014778 against Inv# 14341,2022-01-19,FPD,PAYMENT,FPD
2458550,14329,1,53013,admin,2022-01-18,EN,53013-02,510.00,2022-01-18,29165,Credit Card Payment against Inv# 14329,2022-01-18,FPD,PAYMENT,FPD
2458551,14329,1,53013,admin,2022-01-19,EN,53013-02,565.00,2022-01-19,29167,Credit Card Payment against Inv# 14329,2022-01-19,FPD,PAYMENT,FPD
2458552,14330,1,53021,admin,2022-01-14,EN,53021-01,345.00,2022-01-14,29052,Credit Card Payment against Inv# 14330,2022-01-14,FPD,PAYMENT,FPD
2458553,12340,1,53925,admin,2021-09-22,EN,53925-01,25.50,2021-09-22,25462,Check Number 0056722190 against Inv# 12340,2021-09-22,FPD,PAYMENT,FPD
2458554,14359,1,53960,admin,2022-01-26,EN,53960-01,858.00,2022-01-26,29272,Check Number 23547 against Inv# 14359,2022-01-26,FPD,PAYMENT,FPD
2458555,14333,1,53973,admin,2022-01-10,EN,53973-01,500.00,2022-01-10,29079,Credit Card Payment against Inv# 14333,2022-01-10,FPD,PAYMENT,FPD
2458556,13094,1,52907,admin,2022-01-19,EN,52907-07,290.40,2022-01-19,29162,Check Number 8839583 against Inv# 13094,2022-01-19,FPD,PAYMENT,FPD
